episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,61.57,42,0.01,0.974077,,,,,,0.0001,
2,3.64,10,0.01,0.974077,,,,,,0.0001,
3,8.48,14,0.01,0.974077,,,,,,0.0001,
4,12.98,16,0.01,0.974077,,,,,,0.0001,
5,60.14,36,0.04,0.974139,0.433341,,20.0,,,0.0001,
6,6.77,10,0.04,0.974139,,,,,,0.0001,
7,4.58,10,0.04,0.974139,,,,,,0.0001,
8,3.64,8,0.05,0.974139,,,,,,0.0001,
9,4.8,9,0.05,0.974139,,,,,,0.0001,
10,4.6,10,0.05,0.974171,-39.846939,,20.0,,,0.0001,
11,68.46,40,0.06,0.974171,,,,,,0.0001,
12,15.06,26,0.06,0.974171,,,,,,0.0001,
13,59.09,36,0.07,0.974171,,,,,,0.0001,
14,52.68,34,0.07,0.974171,,,,,,0.0001,
15,6.65,12,0.09,0.97418,0.827362,,20.0,,,0.0001,
16,24.08,35,0.09,0.97418,,,,,,0.0001,
17,4.2,7,0.09,0.97418,,,,,,0.0001,
18,4.88,8,0.09,0.97418,,,,,,0.0001,
19,22.87,21,0.09,0.97418,,,,,,0.0001,
20,8.81,18,0.1,0.974166,-8.403148,,20.0,,,0.0001,
21,7.47,15,0.11,0.974166,,,,,,0.0001,
22,7.94,13,0.11,0.974166,,,,,,0.0001,
23,55.61,38,0.11,0.974166,,,,,,0.0001,
24,5.25,9,0.11,0.974166,,,,,,0.0001,
25,32.52,29,0.13,0.974162,-1.205715,,20.0,,,0.0001,
26,5.83,13,0.13,0.974162,,,,,,0.0001,
27,7.26,14,0.13,0.974162,,,,,,0.0001,
28,50.01,36,0.14,0.974162,,,,,,0.0001,
29,29.21,24,0.14,0.974162,,,,,,0.0001,
30,4.46,10,0.15,0.974159,-2.084309,,20.0,,,0.0001,
31,55.46,38,0.15,0.974159,,,,,,0.0001,
32,8.97,13,0.16,0.974159,,,,,,0.0001,
33,11.4,14,0.16,0.974159,,,,,,0.0001,
34,6.75,9,0.16,0.974159,,,,,,0.0001,
35,22.12,22,0.17,0.974164,-1.461341,,20.0,,,0.0001,
