episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,12.53,26,0.0,0.974077,,,,,,0.0001,
2,5.23,24,0.01,0.974077,,,,,,0.0001,
3,68.19,79,0.02,0.974077,,,,,,0.0001,
4,81.48,58,0.03,0.974077,,,,,,0.0001,
5,45.01,55,0.07,0.974098,0.044964,,20.201006,,,0.0001,
6,15.27,28,0.07,0.974098,,,,,,0.0001,
7,24.97,45,0.08,0.974098,,,,,,0.0001,
8,66.03,41,0.08,0.974098,,,,,,0.0001,
9,34.43,28,0.09,0.974098,,,,,,0.0001,
10,50.43,40,0.11,0.974146,0.075833,,19.557896,,,0.0001,
11,37.24,39,0.11,0.974146,,,,,,0.0001,
12,28.61,45,0.12,0.974146,,,,,,0.0001,
13,30.23,42,0.13,0.974146,,,,,,0.0001,
14,102.37,81,0.14,0.974146,,,,,,0.0001,
15,88.79,69,0.17,0.974155,-0.091788,,24.625074,,,0.0001,
16,7.81,28,0.17,0.974155,,,,,,0.0001,
17,17.46,19,0.17,0.974155,,,,,,0.0001,
18,66.9,53,0.18,0.974155,,,,,,0.0001,
19,5.96,24,0.18,0.974155,,,,,,0.0001,
20,70.36,41,0.2,0.974157,-0.060784,,19.259062,,,0.0001,
21,24.51,20,0.2,0.974157,,,,,,0.0001,
22,54.15,67,0.21,0.974157,,,,,,0.0001,
23,58.16,66,0.22,0.974157,,,,,,0.0001,
24,90.7,53,0.23,0.974157,,,,,,0.0001,
25,40.32,61,0.26,0.974159,-0.001208,,21.895245,,,0.0001,
26,106.4,93,0.27,0.974159,,,,,,0.0001,
27,2.06,24,0.27,0.974159,,,,,,0.0001,
28,8.35,29,0.27,0.974159,,,,,,0.0001,
29,5.35,26,0.28,0.974159,,,,,,0.0001,
30,118.23,94,0.31,0.974156,0.00345,,26.619299,,,0.0001,
31,10.09,24,0.31,0.974156,,,,,,0.0001,
32,159.28,92,0.33,0.974156,,,,,,0.0001,
33,37.79,53,0.33,0.974156,,,,,,0.0001,
34,26.7,23,0.34,0.974156,,,,,,0.0001,
35,23.34,18,0.35,0.974151,-0.027083,,35.658875,,,0.0001,
36,11.37,28,0.36,0.974151,,,,,,0.0001,
37,24.8,41,0.36,0.974151,,,,,,0.0001,
38,41.11,37,0.37,0.974151,,,,,,0.0001,
39,20.71,34,0.37,0.974151,,,,,,0.0001,
40,9.97,24,0.39,0.974158,0.136181,,9.731024,,,0.0001,
41,107.31,81,0.4,0.974158,,,,,,0.0001,
42,108.9,80,0.41,0.974158,,,,,,0.0001,
43,3.34,25,0.42,0.974158,,,,,,0.0001,
44,96.88,71,0.42,0.974158,,,,,,0.0001,
45,83.39,51,0.46,0.974159,-0.053644,,36.481289,,,0.0001,
46,33.87,46,0.46,0.974159,,,,,,0.0001,
47,11.3,15,0.47,0.974159,,,,,,0.0001,
48,116.96,86,0.48,0.974159,,,,,,0.0001,
49,54.97,58,0.49,0.974159,,,,,,0.0001,
50,93.17,66,0.51,0.974159,-0.016303,,31.225975,,,0.0001,
51,73.55,44,0.57,0.974159,,,,,,0.0001,
52,37.92,33,0.58,0.974159,,,,,,0.0001,
53,12.46,19,0.58,0.974159,,,,,,0.0001,
54,218.34,169,0.6,0.974159,,,,,,0.0001,
55,93.13,94,0.65,0.97416,0.009546,,47.432137,,,0.0001,
56,95.46,81,0.66,0.97416,,,,,,0.0001,
57,29.65,36,0.66,0.97416,,,,,,0.0001,
58,37.97,43,0.67,0.97416,,,,,,0.0001,
59,14.63,22,0.67,0.97416,,,,,,0.0001,
60,8.07,27,0.69,0.974164,0.075215,,18.928583,,,0.0001,
61,93.09,74,0.7,0.974164,,,,,,0.0001,
62,35.73,38,0.7,0.974164,,,,,,0.0001,
