episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,12.53,26,0.0,0.974077,,,,,,0.0001,
2,5.23,24,0.01,0.974077,,,,,,0.0001,
3,68.19,79,0.02,0.974077,,,,,,0.0001,
4,81.48,58,0.03,0.974077,,,,,,0.0001,
5,45.01,55,0.08,0.974098,1.756243,,20.0,,,0.0001,
6,15.27,28,0.09,0.974098,,,,,,0.0001,
7,24.96,45,0.09,0.974098,,,,,,0.0001,
8,66.02,41,0.1,0.974098,,,,,,0.0001,
9,34.43,28,0.1,0.974098,,,,,,0.0001,
10,50.43,40,0.12,0.974149,-0.669841,,20.0,,,0.0001,
11,37.22,39,0.13,0.974149,,,,,,0.0001,
12,28.61,45,0.13,0.974149,,,,,,0.0001,
13,30.22,42,0.14,0.974149,,,,,,0.0001,
14,102.85,81,0.15,0.974149,,,,,,0.0001,
15,88.8,69,0.18,0.974164,17.970325,,20.0,,,0.0001,
16,7.79,28,0.18,0.974164,,,,,,0.0001,
17,17.45,19,0.19,0.974164,,,,,,0.0001,
18,66.88,53,0.19,0.974164,,,,,,0.0001,
19,5.95,24,0.2,0.974164,,,,,,0.0001,
20,70.34,41,0.21,0.974167,-4.284523,,20.0,,,0.0001,
21,24.51,20,0.22,0.974167,,,,,,0.0001,
22,53.89,67,0.23,0.974167,,,,,,0.0001,
23,58.15,66,0.23,0.974167,,,,,,0.0001,
24,92.83,54,0.24,0.974167,,,,,,0.0001,
25,58.66,72,0.27,0.974169,16.839499,,20.0,,,0.0001,
26,51.82,46,0.28,0.974169,,,,,,0.0001,
27,10.77,32,0.28,0.974169,,,,,,0.0001,
28,7.81,28,0.29,0.974169,,,,,,0.0001,
29,5.09,23,0.29,0.974169,,,,,,0.0001,
30,42.69,59,0.31,0.974166,-41.685398,,20.0,,,0.0001,
31,86.85,73,0.32,0.974166,,,,,,0.0001,
32,94.58,88,0.33,0.974166,,,,,,0.0001,
33,10.51,11,0.34,0.974166,,,,,,0.0001,
34,23.98,20,0.34,0.974166,,,,,,0.0001,
35,42.02,61,0.37,0.974149,26.534731,,20.0,,,0.0001,
36,96.68,74,0.38,0.974149,,,,,,0.0001,
37,4.88,27,0.39,0.974149,,,,,,0.0001,
38,51.51,44,0.4,0.974149,,,,,,0.0001,
39,102.8,78,0.41,0.974149,,,,,,0.0001,
40,-0.3,20,0.43,0.974143,34.541813,,20.0,,,0.0001,
41,62.62,64,0.44,0.974143,,,,,,0.0001,
42,42.34,52,0.45,0.974143,,,,,,0.0001,
43,11.68,27,0.45,0.974143,,,,,,0.0001,
44,79.72,80,0.46,0.974143,,,,,,0.0001,
45,103.64,80,0.5,0.974138,22.627398,,20.0,,,0.0001,
46,107.65,76,0.51,0.974138,,,,,,0.0001,
47,92.42,60,0.51,0.974138,,,,,,0.0001,
48,4.01,24,0.52,0.974138,,,,,,0.0001,
49,34.99,29,0.52,0.974138,,,,,,0.0001,
50,112.07,87,0.56,0.974142,68.92627,,20.0,,,0.0001,
51,6.47,17,0.62,0.974142,,,,,,0.0001,
52,17.28,21,0.62,0.974142,,,,,,0.0001,
53,185.63,127,0.64,0.974142,,,,,,0.0001,
54,36.45,34,0.64,0.974142,,,,,,0.0001,
55,62.86,53,0.67,0.974148,92.316772,,20.0,,,0.0001,
56,20.52,28,0.67,0.974148,,,,,,0.0001,
57,205.9,123,0.72,0.974148,,,,,,0.0001,
58,11.57,18,0.72,0.974148,,,,,,0.0001,
59,24.83,36,0.73,0.974148,,,,,,0.0001,
60,58.23,54,0.75,0.974156,96.140083,,20.0,,,0.0001,
61,67.81,77,0.76,0.974156,,,,,,0.0001,
62,18.4,30,0.77,0.974156,,,,,,0.0001,
63,102.44,73,0.78,0.974156,,,,,,0.0001,
